imo,vessel_name,gross_tonnage,type,year_build,flag
9619309,JIANGSU NEWYANGZI YZJ2015-1245,24400,Bulk Carrier,2020,Canada (CAN)
9619311,JIANGSU NEWYANGZI YZJ2015-1246,24400,Bulk Carrier,2020,Canada (CAN)
9909998,JIANGSU NEWYANGZI YZJ2015-2142,44654,Bulk Carrier,2021,Liberia (LBR)
9910105,JIANGSU NEWYANGZI YZJ2015-2249,25500,Bulk Carrier,2021,Liberia (LBR)
9910349,JIANGSU NEWYANGZI YZJ2015-2250,25500,Bulk Carrier,2022,Liberia (LBR)
9910351,JIANGSU NEWYANGZI YZJ2015-2251,25500,Bulk Carrier,2022,Liberia (LBR)
9910363,JIANGSU NEWYANGZI YZJ2015-2252,25500,Bulk Carrier,2022,Liberia (LBR)
9910545,JIANGSU NEWYANGZI YZJ2015-2253,25500,Bulk Carrier,2022,Liberia (LBR)
9910557,JIANGSU NEWYANGZI YZJ2015-2254,25500,Bulk Carrier,2022,Liberia (LBR)
9910569,JIANGSU NEWYANGZI YZJ2015-2255,25500,Bulk Carrier,2022,Liberia (LBR)
9910571,JIANGSU NEWYANGZI YZJ2015-2256,25500,Bulk Carrier,2022,Liberia (LBR)
9905710,JIANGSU NEWYANGZI YZJ2019-1286,20800,Bulk Carrier,2021,Malta (MLT)
9905722,JIANGSU NEWYANGZI YZJ2019-1287,20800,Bulk Carrier,2022,Malta (MLT)
9905734,JIANGSU NEWYANGZI YZJ2019-1288,20800,Bulk Carrier,2022,Malta (MLT)
9422562,JIANGSU RONGSHENG 1048,42785,Bulk Carrier,2010,Panama (PAN)
9453042,JIANGSU RONGSHENG 1049,42785,Bulk Carrier,2010,Panama (PAN)
9591521,JIANGSU RONGSHENG 1145,42700,Bulk Carrier,2020,China Peoples's Republic (CHN)
9851256,JIANGSU YANGZI XINFU YZJ2015-2175,174000,Ore Carrier,2021,Liberia (LBR)
9851268,JIANGSU YANGZI XINFU YZJ2015-2176,174000,Ore Carrier,2021,Liberia (LBR)
9892846,JIANGSU YANGZI XINFU YZJ2015-2177,174000,Ore Carrier,2021,Liberia (LBR)
9892858,JIANGSU YANGZI XINFU YZJ2015-2178,174000,Ore Carrier,2021,Liberia (LBR)
9863106,JIANGSU YANGZI XINFU YZJ2015-2259,94000,Bulk Carrier,2020,Panama (PAN)
9897987,JIANGSU YANGZI-MITSUI YZJ2015-2097,44654,Bulk Carrier,2020,Panama (PAN)
9897999,JIANGSU YANGZI-MITSUI YZJ2015-2098,44654,Bulk Carrier,2020,Panama (PAN)
9898723,JIANGSU YANGZI-MITSUI YZJ2015-2099,44654,Bulk Carrier,2020,Liberia (LBR)
9906477,JIANGSU YANGZI-MITSUI YZJ2015-2100,44654,Bulk Carrier,2021,Panama (PAN)
9906465,JIANGSU YANGZI-MITSUI YZJ2015-2260,44654,Bulk Carrier,2020,Panama (PAN)
9911410,JIANGSU YANGZI-MITSUI YZJ2015-2261,44654,Bulk Carrier,2021,Panama (PAN)
9911422,JIANGSU YANGZI-MITSUI YZJ2015-2262,44654,Bulk Carrier,2021,Panama (PAN)
9782118,JIMMY T,43471,Bulk Carrier,2017,Panama (PAN)
9447457,JIN AO,33036,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9603685,JIN BO,32964,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9586916,JIN CHENG XIN 168,22257,Bulk Carrier,2010,China Peoples's Republic (CHN)
9574626,JIN CHENG XIN 99,5286,Bulk Carrier,2010,China Peoples's Republic (CHN)
9664976,JIN CHENG 18,22475,Bulk Carrier,2012,China Peoples's Republic (CHN)
9754836,JIN CHENG 19,19641,Bulk Carrier,2012,China Peoples's Republic (CHN)
9609847,JIN DA,22402,Bulk Carrier,2011,Panama (PAN)
9516533,JIN DA HAI,105936,Bulk Carrier,2014,Panama (PAN)
9583457,JIN DE 5,17984,Bulk Carrier,2010,China Peoples's Republic (CHN)
9603714,JIN FA,32964,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9535022,JIN FAN,51130,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9611228,JIN FU XING 6,5902,Bulk Carrier,2011,China Peoples's Republic (CHN)
9584580,JIN FU XING 66,15692,Bulk Carrier,2010,China Peoples's Republic (CHN)
9710751,JIN HAI FA,63967,Bulk Carrier,2015,China Peoples's Republic (CHN)
9591038,JIN HAI HE,29476,Bulk Carrier,2014,China Peoples's Republic (CHN)
9591026,JIN HAI HUA,29255,Bulk Carrier,2012,China Peoples's Republic (CHN)
9710763,JIN HAI HUI,63967,Bulk Carrier,2017,China Peoples's Republic (CHN)
9591040,JIN HAI PING,29476,Bulk Carrier,2014,China Peoples's Republic (CHN)
9591002,JIN HAI XIN,29255,Bulk Carrier,2011,China Peoples's Republic (CHN)
9590993,JIN HAI ZHENG,29255,Bulk Carrier,2011,China Peoples's Republic (CHN)
9591014,JIN HAI ZHONG,29255,Bulk Carrier,2012,China Peoples's Republic (CHN)
9562049,JIN HANG,51130,Bulk Carrier,2012,"Hong Kong, China (HKG)"
8671788,JIN HANG YU 10,16555,Bulk Carrier,2011,China Peoples's Republic (CHN)
8671013,JIN HANG 77,1955,Aggregates Carrier,2010,Not Known
8671831,JIN HANG 78,16504,Bulk Carrier,2011,China Peoples's Republic (CHN)
9603702,JIN HAO,32964,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9460382,JIN HONG,33919,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9532678,JIN HUA FENG,52709,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9535010,JIN JIA,51130,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9527154,JIN LANG,51265,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9527142,JIN MEI,51265,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9635561,JIN NING 18,33437,Bulk Carrier,2012,China Peoples's Republic (CHN)
9562037,JIN QI,51130,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9532654,JIN RUI FENG,52709,Bulk Carrier,2012,China Peoples's Republic (CHN)
9826093,JIN SA 2,1832,Aggregates Carrier,2016,Not Known
9532642,JIN TAI FENG,52709,Bulk Carrier,2012,"Hong Kong, China (HKG)"
8672380,JIN TAI 168,19641,Bulk Carrier,2012,China Peoples's Republic (CHN)
8672639,JIN TAI 868,25980,Bulk Carrier,2013,China Peoples's Republic (CHN)
9603697,JIN TAO,32964,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9487108,JIN WANG LING,19993,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9532666,JIN WEN FENG,52709,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9611711,JIN XIA FENG,45263,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9566588,JIN XIANG,33919,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9483085,JIN XIANG,30700,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9487093,JIN XING LING,19993,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9447469,JIN YUE,33036,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9590230,JIN YUN,33042,Bulk Carrier,2012,"Hong Kong, China (HKG)"
8559693,JIN ZENG 6,30334,Bulk Carrier,2011,China Peoples's Republic (CHN)
9747546,JING JIN HAI,41872,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9747558,JING LU HAI,41872,Bulk Carrier,2015,"Hong Kong, China (HKG)"
8554021,JING YE 6,27272,Bulk Carrier,2011,China Peoples's Republic (CHN)
9824796,JINHAI J0121,108000,Bulk Carrier,2023,"Hong Kong, China (HKG)"
9623532,JINHAI J0127,45054,Bulk Carrier,2016,Liberia (LBR)
9623568,JINHAI J0130,45054,Bulk Carrier,2018,Liberia (LBR)
9630638,JINHAI J0135,44000,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9824708,JINHAI J0321,108000,Bulk Carrier,2021,"Hong Kong, China (HKG)"
9824710,JINHAI J0322,108000,Bulk Carrier,2021,"Hong Kong, China (HKG)"
9824722,JINHAI J0323,108000,Bulk Carrier,2021,"Hong Kong, China (HKG)"
9824734,JINHAI J0324,108000,Bulk Carrier,2021,"Hong Kong, China (HKG)"
9824746,JINHAI J0325,108000,Bulk Carrier,2022,"Hong Kong, China (HKG)"
9824758,JINHAI J0326,108000,Bulk Carrier,2022,"Hong Kong, China (HKG)"
9824760,JINHAI J0327,108000,Bulk Carrier,2022,"Hong Kong, China (HKG)"
9824772,JINHAI J0328,108000,Bulk Carrier,2022,"Hong Kong, China (HKG)"
9824784,JINHAI J0329,108000,Bulk Carrier,2022,"Hong Kong, China (HKG)"
9719422,JINHAI 668,1834,Aggregates Carrier,2013,Not Known
9798337,JINLING CONFIDENCE,25606,Bulk Carrier,2017,Philippines (PHL)
9444869,JINSE 2002,21100,Bulk Carrier,2010,Cyprus (CYP)
9444871,JINSE 2003,21100,Bulk Carrier,2010,Cyprus (CYP)
9444883,JINSE 2004,21100,Bulk Carrier,2010,Cyprus (CYP)
9444895,JINSE 2005,21100,Bulk Carrier,2010,Cyprus (CYP)
9444900,JINSE 2006,21100,Bulk Carrier,2010,Cyprus (CYP)
9464819,JINSE 2007,21100,Bulk Carrier,2010,Cyprus (CYP)
9464821,JINSE 2008,21100,Bulk Carrier,2010,Cyprus (CYP)
9464833,JINSE 2009,21100,Bulk Carrier,2010,Cyprus (CYP)
9464845,JINSE 2010,21100,Bulk Carrier,2010,Marshall Islands (MHL)
9486609,JINSE 2013,21100,Bulk Carrier,2010,Greece (GRC)
9506318,JIU BING HUA,21700,Bulk Carrier,2010,China Peoples's Republic (CHN)
9505443,JIU FENG LING,19995,Bulk Carrier,2011,China Peoples's Republic (CHN)
9452646,JIU HENG,33036,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9634921,JIU HUA,29097,Bulk Carrier,2013,China Peoples's Republic (CHN)
8671910,JIU HUA SHAN 29,16504,Bulk Carrier,2011,China Peoples's Republic (CHN)
9564956,JIU XU 36,22491,Bulk Carrier,2010,China Peoples's Republic (CHN)
9628673,JIU XU 56,32987,Bulk Carrier,2011,China Peoples's Republic (CHN)
9841811,JK GUNJANG,13174,Self-Discharging Bulk Carrier,2018,Panama (PAN)
9837987,JMU ARIAKE 5167,200000,Ore Carrier,2020,Not Known
9905215,JMU ARIAKE 5201,93500,Bulk Carrier,2021,Panama (PAN)
9915583,JMU ARIAKE 5202,93500,Bulk Carrier,2021,Panama (PAN)
9848194,JMU ARIAKE 5215,200000,Ore Carrier,2020,Not Known
9887358,JMU MAIZURU 5224,44600,Bulk Carrier,2020,Bahamas (BHS)
9892676,JMU MAIZURU 5366,44600,Bulk Carrier,2021,Liberia (LBR)
9892688,JMU MAIZURU 5377,44600,Bulk Carrier,2021,Liberia (LBR)
9889277,JMU TSU 5183,107500,Bulk Carrier,2020,Singapore (SGP)
9889289,JMU TSU 5184,107500,Bulk Carrier,2021,Singapore (SGP)
9912074,JMU TSU 5276,108000,Bulk Carrier,2021,Panama (PAN)
9907469,JMU TSU 5277,107500,Bulk Carrier,2022,Panama (PAN)
9911769,JMU TSU 5316,44300,Bulk Carrier,2022,Panama (PAN)
9911771,JMU TSU 5317,44300,Bulk Carrier,2022,Panama (PAN)
9889291,JMU TSU 5373,107500,Bulk Carrier,2021,Panama (PAN)
9889306,JMU TSU 5374,107500,Bulk Carrier,2021,Panama (PAN)
9891907,JMU TSU 5378,107500,Bulk Carrier,2021,Panama (PAN)
9460277,JOANNA,23494,Bulk Carrier,2010,Marshall Islands (MHL)
9730397,JOHANNA,93742,Bulk Carrier,2016,Liberia (LBR)
9592707,JOHN M CARRAS,44190,Bulk Carrier,2012,Greece (GRC)
9839832,JOHN OLDENDORFF,34641,Bulk Carrier,2019,Portugal (MAR) (PMD)
9567441,JOIE N,33032,Bulk Carrier,2011,Marshall Islands (MHL)
9448578,JOKER,32296,Bulk Carrier,2012,Marshall Islands (MHL)
9724867,JOLANDA,93742,Bulk Carrier,2015,Liberia (LBR)
9852030,JONAS OLDENDORFF,34571,Bulk Carrier,2019,Portugal (MAR) (PMD)
9597680,JOO HYE,22852,Bulk Carrier,2012,Korea (Republic of) (KOR)
9852731,JORITA,35832,Bulk Carrier,2019,Norway (NIS) (NIS)
9458224,JOSCO CHANGZHOU,33188,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9683439,JOSCO DEZHOU,34558,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9603489,JOSCO FUZHOU,33188,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9872523,JOSCO GUANGZHOU,34573,Bulk Carrier,2020,"Hong Kong, China (HKG)"
9638472,JOSCO HANGZHOU,33188,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9683441,JOSCO HUIZHOU,34516,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9638484,JOSCO JINZHOU,33188,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9459644,JOSCO RUNZHOU,33188,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9603477,JOSCO TAICANG,33188,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9872511,JOSCO YONGZHOU,34573,Bulk Carrier,2020,"Hong Kong, China (HKG)"
9571650,JOSEFA,22414,Bulk Carrier,2013,Panama (PAN)
9633070,JOZEN,50625,Bulk Carrier,2013,Panama (PAN)
9763980,JPS AFRODITI,32549,Bulk Carrier,2016,Panama (PAN)
9483217,JPS BARCELONA,32672,Bulk Carrier,2010,Liberia (LBR)
9763992,JPS ELLI,32549,Bulk Carrier,2016,Panama (PAN)
9537721,JSW SALEM,91543,Bulk Carrier,2012,Panama (PAN)
9867401,JU HE PU DU,40823,Bulk Carrier,2020,China Peoples's Republic (CHN)
9620528,JU HUA HAI,64654,Bulk Carrier,2012,China Peoples's Republic (CHN)
9760471,JUBILANT DEVOTION,63381,Bulk Carrier,2016,Panama (PAN)
9767508,JUBILANT DREAM,92745,Bulk Carrier,2016,Panama (PAN)
9650781,JUBILANT EXCELLENCE,92722,Bulk Carrier,2013,Panama (PAN)
9667411,JUBILANT FUTURE,107229,Bulk Carrier,2013,Panama (PAN)
9490258,JUBILANT GLORY,64647,Bulk Carrier,2013,Panama (PAN)
9478834,JUBILANT SUCCESS,61150,Bulk Carrier,2012,Panama (PAN)
9512018,JUBILANT TREASURE,64647,Bulk Carrier,2012,Panama (PAN)
9639476,JUDD,107478,Bulk Carrier,2015,Malta (MLT)
9815795,JUJU MARU,498,Aggregates Carrier,2016,Japan (JPN)
9646417,JULES GARNIER II,16715,Bulk Carrier,2012,Panama (PAN)
9610690,JULES POINT,24428,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9820702,JULIA,22359,Bulk Carrier,2018,Liberia (LBR)
9479369,JULIA N,151448,Ore Carrier,2012,Liberia (LBR)
9590618,JULIETTA D,24196,Bulk Carrier,2013,Malta (MLT)
9839818,JULIUS OLDENDORFF,34641,Bulk Carrier,2019,Portugal (MAR) (PMD)
9642045,JUMEIRAH BEACH,20969,Bulk Carrier,2014,"Hong Kong, China (HKG)"
8562119,JUN DE,6842,Aggregates Carrier,2019,Mongolia (MNG)
9485904,JUN DE,23443,Bulk Carrier,2011,China Peoples's Republic (CHN)
9523299,JUNE LOONG,43013,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9548213,JUNIOR,51208,Bulk Carrier,2012,Liberia (LBR)
9422378,JUNO,20603,Bulk Carrier,2011,Bahamas (BHS)
9759989,JUNO HORIZON,107215,Bulk Carrier,2018,Japan (JPN)
9414448,JUPITER BAY,19999,Bulk Carrier,2012,Isle of Man (IMN)
9537915,JUPITER N,51239,Bulk Carrier,2011,Liberia (LBR)
9473339,JURUTI,41074,Bulk Carrier,2011,Brazil (BRA)
8528395,JUTA 1,2873,Aggregates Carrier,2011,Samoa FALSE (XSM)
9730402,JUTTA,93742,Bulk Carrier,2016,Liberia (LBR)
9845283,JY ATLANTIC,44103,Bulk Carrier,2019,Marshall Islands (MHL)
9841172,JY BULK,43968,Bulk Carrier,2018,Marshall Islands (MHL)
9493688,JY GUARDIANSHIP,33044,Bulk Carrier,2011,Marshall Islands (MHL)
9867164,JY HAMBURG,44150,Bulk Carrier,2019,Marshall Islands (MHL)
9867140,JY HONGKONG,44103,Bulk Carrier,2019,Marshall Islands (MHL)
9845257,JY LAKE,43968,Bulk Carrier,2019,Liberia (LBR)
9867176,JY LONDON,44150,Bulk Carrier,2020,Marshall Islands (MHL)
9841160,JY OCEAN,43968,Bulk Carrier,2018,Liberia (LBR)
9845271,JY PACIFIC,44103,Bulk Carrier,2019,Marshall Islands (MHL)
9456329,JY POWER,33044,Bulk Carrier,2010,Panama (PAN)
9456331,JY PROGRESS,33044,Bulk Carrier,2010,Panama (PAN)
9845269,JY RIVER,43968,Bulk Carrier,2019,Liberia (LBR)
9867152,JY SHANGHAI,44103,Bulk Carrier,2020,Marshall Islands (MHL)
9453250,JY VALDIVIA,32929,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9453236,JY VINCENTIA,32929,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9495416,K. CONFIDENCE,93850,Bulk Carrier,2013,Panama (PAN)
9613783,K. HOPE,133647,Ore Carrier,2012,Panama (PAN)
9850111,K. IRON MOUNTAIN,173756,Ore Carrier,2020,Panama (PAN)
9850123,K. PREMIUM ORE,173756,Ore Carrier,2020,Panama (PAN)
9514042,K. RUBY,31540,Bulk Carrier,2011,Panama (PAN)
9494474,K SPINEL,35246,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9708605,K. TAEAN,79340,Bulk Carrier,2017,Panama (PAN)
9495404,K. VICTORY,93850,Bulk Carrier,2012,Panama (PAN)
9718961,K. WESTERN DREAM,43956,Bulk Carrier,2016,Panama (PAN)
9708590,K. YOUNGHUNG,79340,Bulk Carrier,2015,Panama (PAN)
9639684,KAGARA,41963,Bulk Carrier,2013,Panama (PAN)
9708332,KAGUYA,47006,Bulk Carrier,2015,Panama (PAN)
9872535,KAI HANG FA ZHAN,36264,Bulk Carrier,2018,China Peoples's Republic (CHN)
8553364,KAI HANG TUO ZHAN,36299,Bulk Carrier,2018,China Peoples's Republic (CHN)
9834375,KAI OLDENDORFF,44029,Bulk Carrier,2019,Liberia (LBR)
9785110,KAIEI MARU NO. 8,498,Aggregates Carrier,2016,Japan (JPN)
9860269,KAIFONG,22700,Bulk Carrier,2020,Singapore (SGP)
8748347,KAIKO MARU,748,Cement Carrier,2010,Japan (JPN)
9837975,KAIKO MARU NO. 18,282,Aggregates Carrier,2017,Japan (JPN)
9781815,KAISHO MARU,747,Cement Carrier,2016,Japan (JPN)
9410595,KAIWO MARU,29104,Bulk Carrier,2011,Panama (PAN)
9739173,KAIZAN MARU,749,Cement Carrier,2015,Japan (JPN)
9844978,KAKUJYO MARU,749,Cement Carrier,2019,Japan (JPN)
8649589,KAKUYO MARU,749,Cement Carrier,2010,Japan (JPN)
9700689,KALEY,36295,Bulk Carrier,2015,Marshall Islands (MHL)
9650432,KALIMANTAN EXPRESS,54725,Wood Chips Carrier,2014,"Hong Kong, China (HKG)"
9412634,KAMARI,32614,Bulk Carrier,2011,Marshall Islands (MHL)
9469053,KAMBANOS,47984,Bulk Carrier,2010,Malta (MLT)
9701360,KAMBOS,36353,Bulk Carrier,2015,Malta (MLT)
9575527,KAMENITZA,20887,Bulk Carrier,2010,Malta (MLT)
9481219,KAMLESH,62271,Bulk Carrier,2011,Cyprus (CYP)
9469857,KANARIS,91689,Bulk Carrier,2010,Marshall Islands (MHL)
9434735,KANCHANA NAREE,33044,Bulk Carrier,2011,Thailand (THA)
9701035,KANDA LOGGER,23275,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9891098,KANDA 587,5900,Cement Carrier,2021,Panama (PAN)
9774472,KANG MAY,46990,Bulk Carrier,2016,Liberia (LBR)
9620578,KANG XIN HAI,64654,Bulk Carrier,2014,Panama (PAN)
9860271,KANGTING,22700,Bulk Carrier,2020,Singapore (SGP)
9642215,KANOURA,34794,Bulk Carrier,2013,Panama (PAN)
9860283,KANSU,22700,Bulk Carrier,2021,Singapore (SGP)
9629823,KAPETAN NONDAS,22434,Bulk Carrier,2012,Panama (PAN)
9449560,KAPTAN ARIF BAYRAKTAR,34509,Bulk Carrier,2010,Malta (MLT)
9464792,KARIMU,33338,Bulk Carrier,2010,Cyprus (CYP)
9727510,KARLINO,25278,Bulk Carrier,2019,Liberia (LBR)
9552991,KARLOVASI,43740,Bulk Carrier,2016,Bahamas (BHS)
9582506,KARPATY,43025,Bulk Carrier,2013,Liberia (LBR)
9468619,KARVUNA,13965,Bulk Carrier,2010,Malta (MLT)
9552434,KASHIMA MARU,93630,Bulk Carrier,2013,Panama (PAN)
9860295,KASHING,22700,Bulk Carrier,2021,Singapore (SGP)
9849825,KASPAR OLDENDORFF,44029,Bulk Carrier,2020,Portugal (MAR) (PMD)
9849796,KASSIOPI.GR,34542,Bulk Carrier,2019,Marshall Islands (MHL)
9453389,KASTELLI WAVE,47984,Bulk Carrier,2011,Cyprus (CYP)
9843405,KASTOR,43993,Bulk Carrier,2020,Liberia (LBR)
9791793,KASUGA MARU,499,Aggregates Carrier,2014,Japan (JPN)
9599121,KATAGALAN WISDOM,51905,Bulk Carrier,2012,Panama (PAN)
9599145,KATAGALAN WISDOM III,51905,Bulk Carrier,2012,Panama (PAN)
9427304,KATE,91374,Bulk Carrier,2011,Marshall Islands (MHL)
9500273,KATERINA III,41342,Bulk Carrier,2011,Malta (MLT)
9796298,KATIE K,108287,Bulk Carrier,2019,Liberia (LBR)
9867554,KATJA OLDENDORFF,44109,Bulk Carrier,2020,Portugal (MAR) (PMD)
9584889,KAVO PERDIKA,33084,Bulk Carrier,2013,Marshall Islands (MHL)
9612088,KAVO PLATANOS,33042,Bulk Carrier,2011,Marshall Islands (MHL)
9840661,KAVOKAMILI,46993,Bulk Carrier,2020,Malta (MLT)
9890238,KAYING,22500,Bulk Carrier,2021,Singapore (SGP)
9915260,KE JIAN,33190,Bulk Carrier,2020,China Peoples's Republic (CHN)
9473171,KEA,41342,Bulk Carrier,2010,Malta (MLT)
9781700,KEDROS,38238,Bulk Carrier,2018,Bahamas (BHS)
9707625,KELLETT ISLAND,32452,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9768227,KELLY,43463,Bulk Carrier,2017,Marshall Islands (MHL)
9846158,KEN ANN,22745,Bulk Carrier,2019,Panama (PAN)
9846146,KEN BOS,22745,Bulk Carrier,2019,Panama (PAN)
9636383,KEN BREEZE,22852,Bulk Carrier,2012,Panama (PAN)
9832664,KEN COLON,35832,Bulk Carrier,2018,Liberia (LBR)
9538983,KEN EI,22863,Bulk Carrier,2013,Panama (PAN)
9424106,KEN HOPE,19801,Bulk Carrier,2010,Panama (PAN)
9791030,KEN JYO,24034,Bulk Carrier,2019,Panama (PAN)
9510929,KEN KON,22852,Bulk Carrier,2013,Panama (PAN)
9748382,KEN MOONYS,23221,Bulk Carrier,2016,Liberia (LBR)
9598153,KEN ORCHID,17019,Bulk Carrier,2011,Liberia (LBR)
9459620,KEN SEI,19799,Bulk Carrier,2010,Panama (PAN)
9711729,KEN SHIN,22926,Bulk Carrier,2014,Panama (PAN)
9604756,KEN SKY,17019,Bulk Carrier,2011,Panama (PAN)
9538971,KEN SPIRIT,20927,Bulk Carrier,2012,Panama (PAN)
9619593,KEN STAR,34800,Bulk Carrier,2012,Liberia (LBR)
9659191,KEN VOYAGER,24020,Bulk Carrier,2012,Panama (PAN)
9547154,KEN YO,23853,Bulk Carrier,2012,Panama (PAN)
9644172,KENAN,35812,Bulk Carrier,2012,Malta (MLT)
9579341,KENAN,22800,Bulk Carrier,2013,Malta (MLT)
9849813,KENDRA OLDENDORFF,44029,Bulk Carrier,2019,Portugal (MAR) (PMD)
9703576,KENNADI,36295,Bulk Carrier,2016,Marshall Islands (MHL)
9553050,KENTA,39735,Bulk Carrier,2010,Panama (PAN)
9607162,KERKYRA,44096,Bulk Carrier,2012,Liberia (LBR)
9489211,KESTREL S,19992,Bulk Carrier,2010,Liberia (LBR)
9520766,KEY ACTION,43024,Bulk Carrier,2010,Liberia (LBR)
9442392,KEY CALLA,44428,Bulk Carrier,2010,Liberia (LBR)
9433602,KEY DISCOVERY,43012,Bulk Carrier,2010,Panama (PAN)
9442380,KEY EVOLUTION,44366,Bulk Carrier,2010,Panama (PAN)
9454292,KEY FRONTIER,42709,Bulk Carrier,2011,Panama (PAN)
9512329,KEY FUTURE,43012,Bulk Carrier,2012,Panama (PAN)
9433664,KEY GUARDIAN,44366,Bulk Carrier,2011,Panama (PAN)
9461312,KEY HUNTER,43012,Bulk Carrier,2011,Panama (PAN)
9442407,KEY INTEGRITY,44428,Bulk Carrier,2011,Liberia (LBR)
9433640,KEY JOURNEY,42711,Bulk Carrier,2012,Panama (PAN)
9512317,KEY KNIGHT,43013,Bulk Carrier,2012,Panama (PAN)
9490129,KEY LIGHT,43656,Bulk Carrier,2012,Panama (PAN)
9478585,KEY OHANA,31532,Bulk Carrier,2010,Marshall Islands (MHL)
9836359,KEY SONORITY,43241,Bulk Carrier,2020,Liberia (LBR)
9726176,KEY WEST,23275,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9841976,KG 18,7262,Aggregates Carrier,2017,Palau (Republic of) (PLW)
9866184,KI,43237,Bulk Carrier,2020,Liberia (LBR)
9890240,KIAN,22500,Bulk Carrier,2021,Singapore (SGP)
9893802,KIATING,22500,Bulk Carrier,2021,Singapore (SGP)
9558696,KIBALI,33338,Bulk Carrier,2011,Cyprus (CYP)
9673288,KIBOU,4614,Limestone Carrier,2013,Japan (JPN)
9863089,KILIAN OLDENDORFF,44109,Bulk Carrier,2020,Liberia (LBR)
9848998,KIM OLDENDORFF,44029,Bulk Carrier,2019,Portugal (MAR) (PMD)
9853101,KIMIMACHI,52400,Bulk Carrier,2020,Liberia (LBR)
9810719,KIMITETSU MARU,17477,Limestone Carrier,2018,Japan (JPN)
9810707,KIMITSU MARU,17445,Limestone Carrier,2018,Japan (JPN)
9469182,KIND SALUTE,50617,Bulk Carrier,2011,Panama (PAN)
9583160,KING BARLEY,43022,Bulk Carrier,2012,Panama (PAN)
9643207,KING BATON ROUGE,31882,Bulk Carrier,2014,Panama (PAN)
9476939,KING COAL,40077,Bulk Carrier,2010,Panama (PAN)
9573804,KING CORN,17019,Bulk Carrier,2011,Panama (PAN)
9536856,KING COTTON,21205,Bulk Carrier,2011,Panama (PAN)
9609512,KING MILO,40850,Bulk Carrier,2012,Panama (PAN)
9490612,KING ORE,89605,Bulk Carrier,2010,Panama (PAN)
9568718,KING PEACE,43445,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9633290,KING RICE,17019,Bulk Carrier,2012,Panama (PAN)
9441348,KINGFISHER,33045,Bulk Carrier,2010,Marshall Islands (MHL)
9893814,KINLING,22500,Bulk Carrier,2021,Singapore (SGP)
9641895,KINOKAWA MARU,92752,Bulk Carrier,2013,Panama (PAN)
9582843,KINOURA,43013,Bulk Carrier,2012,Panama (PAN)
9867566,KIRA OLDENDORFF,44000,Bulk Carrier,2020,Portugal (MAR) (PMD)
9653185,KIRAN ADRIATIC,36353,Bulk Carrier,2014,Malta (MLT)
9491173,KIRAN AFRICA,43439,Bulk Carrier,2011,Malta (MLT)
9491264,KIRAN AMERICA,33044,Bulk Carrier,2010,Malta (MLT)
9650171,KIRAN ANATOLIA,36353,Bulk Carrier,2013,Malta (MLT)
9576961,KIRAN AUSTRALIA,36353,Bulk Carrier,2013,Malta (MLT)
9576997,KIRAN BOSPHORUS,36353,Bulk Carrier,2014,Malta (MLT)
9718571,KIRAN CARIBBEAN,36353,Bulk Carrier,2015,Malta (MLT)
9718583,KIRAN CASPIAN,36353,Bulk Carrier,2015,Malta (MLT)
